token,count,humor_type,type_score,score_dark_humor,score_wordplay_puns,score_sarcasm_irony,score_absurd_surreal,score_topical_political,score_relationship_family,score_workplace_office,score_animals
short,1,sarcasm_irony,0.16925731,0.081601076,0.11839485,0.16925731,0.12467748,0.12157221,0.08308233,0.029806055,0.069887005
shot,1,topical_political,0.24671808,0.15475145,0.09112159,0.11866518,0.06621974,0.24671808,0.06669435,0.0050008176,0.10163344
shoulder,1,animals,0.15335664,0.05821792,0.0096089635,0.08004755,0.05131144,0.031899497,0.041463833,0.03944502,0.15335664
shoulders,1,animals,0.1535342,0.08310257,-0.018739542,0.032270722,0.058111485,0.02323388,0.024296738,0.0106133465,0.1535342
shoveling,1,dark_humor,0.21417242,0.21417242,0.07108991,0.076928146,0.048308052,0.1000459,0.08603707,0.08621466,0.19171967
shows,1,workplace_office,0.11906697,0.1029094,0.004109688,0.06735242,0.08349488,0.080788694,0.08525759,0.11906697,0.09417931
signifies,1,absurd_surreal,0.15458947,0.12947822,0.13035288,0.09174189,0.15458947,0.028950391,-0.032415487,-0.058563694,0.14957675
sinai,1,dark_humor,0.12345572,0.12345572,0.0035770778,0.084510565,0.03570852,-0.0168335,-0.0017217027,-0.0031773057,-0.014745487
sing,1,animals,0.17140096,0.094258144,0.07309489,0.011273167,0.058643192,0.11945976,-0.015138104,-0.059797354,0.17140096
site,1,dark_humor,0.09597466,0.09597466,-0.0070048138,0.006487213,0.061740417,0.05748722,-0.022407347,0.015460899,0.03216914
six,1,dark_humor,0.13194066,0.13194066,0.08014545,0.082781866,0.08231146,0.08066118,0.09011511,0.039111875,0.11967349
skating,1,workplace_office,0.08153512,0.018773321,0.048048582,-0.034817424,0.013961351,0.050931457,0.057467464,0.08153512,0.07741275
sketchy,1,absurd_surreal,0.21458638,0.11063503,0.18417808,0.20967525,0.21458638,0.071863025,0.026209394,0.06871538,0.16163823
skinny,1,sarcasm_irony,0.1261399,0.03665526,0.00018383563,0.1261399,0.011035943,0.056030873,-0.035873808,-0.05848674,0.056768328
skip,1,animals,0.13869135,0.09268433,0.049594134,0.022917042,0.09271012,0.08724802,0.061524443,-0.03158205,0.13869135
sleep,1,dark_humor,0.19592172,0.19592172,0.015676418,0.058656875,0.14804794,0.1259429,0.10144018,-0.049192756,0.15421331
sleepwalking,1,dark_humor,0.17312226,0.17312226,0.02113913,0.015412513,0.14353463,0.014663235,0.024034033,0.018425014,0.07779942
slide,1,workplace_office,0.15428776,0.1056162,-0.0009097848,-0.01843598,0.08701691,0.09266591,0.08163522,0.15428776,0.031235155
slightly,1,sarcasm_irony,0.14307126,0.06695073,0.09343715,0.14307126,0.11486673,0.09132637,0.0012837863,0.08780107,0.06189479
sloping,1,workplace_office,0.10214266,0.042323913,0.047729988,0.08318533,-0.005537614,0.051425774,0.06496668,0.10214266,0.0025044344
slowly,1,topical_political,0.15485384,0.10162853,0.00498007,0.07211078,0.042296242,0.15485384,0.091703236,-0.064740345,0.12921904
smelly,1,dark_humor,0.1940265,0.1940265,0.1093729,0.09895507,0.1464316,0.054646634,0.06371615,-0.039643016,0.18845345
smoke,1,dark_humor,0.23835208,0.23835208,0.14265704,0.13857801,0.12112303,0.15826073,0.07271467,-0.060120553,0.1651774
sharply,1,sarcasm_irony,0.29302448,0.13678077,0.19049013,0.29302448,0.11692785,0.15757982,0.04761673,0.08255498,0.09032656
shapes,1,absurd_surreal,0.18571752,0.12773424,-0.054302495,0.009694334,0.18571752,0.08632053,0.014844894,0.056773484,0.15585123
sunglasses,1,relationship_family,0.15462734,0.049919866,0.015734648,0.035029873,0.1139301,0.103043586,0.15462734,0.076578155,0.0862641
shaking,1,sarcasm_irony,0.21903646,0.115491085,0.11975532,0.21903646,0.15205821,0.08932671,0.090874925,0.05149419,0.025236744
rowboat,1,animals,0.15586647,0.09818238,0.05369966,0.08077263,0.048989005,0.09386687,0.015871294,0.03218509,0.15586647
ruler,1,workplace_office,0.19278571,0.04090035,0.031454653,0.030676484,0.06508085,-0.017482392,-0.0007124916,0.19278571,0.097880416
safely,1,dark_humor,0.167353,0.167353,0.0031409916,0.03243593,0.03580831,0.13185959,0.026075406,-0.08443075,0.10153112
sailors,1,animals,0.17387173,0.09593573,0.07301444,0.0828422,0.15381962,0.04744713,0.10150734,0.012611546,0.17387173
sandboxes,1,dark_humor,0.25721338,0.25721338,0.043344185,0.060459185,0.1751878,0.16366819,0.03059257,0.0033292584,0.114123195
sandy,1,dark_humor,0.3020314,0.3020314,0.123063676,0.10007571,0.128568,0.09095441,0.087648384,0.0015721373,0.1398938
save,1,topical_political,0.13316356,0.06592623,0.019824298,0.03925534,0.05572742,0.13316356,0.053564813,-0.0034539928,0.10629557
scaring,1,dark_humor,0.26295093,0.26295093,0.07466568,0.056939345,0.1217729,0.20051569,0.061546914,0.05764801,0.15503044
scarves,1,animals,0.24603322,0.2303969,0.044325624,0.020756006,0.11666718,0.16507915,0.005357456,0.022932906,0.24603322
scary,1,absurd_surreal,0.2800753,0.19450419,0.04605981,0.02483794,0.2800753,0.19058348,0.022664139,0.037315845,0.11903204
science,1,absurd_surreal,0.23208144,0.14419691,0.051769383,0.059824176,0.23208144,0.12922543,0.08247317,-0.016193336,0.12522939
scratching,1,animals,0.21998665,0.121715054,0.07518149,0.06932122,0.14402744,-0.0059237964,-0.0016180947,0.00530745,0.21998665
scream,1,dark_humor,0.29601657,0.29601657,0.14069518,0.057338636,0.13003917,0.15747413,0.012017693,0.019180091,0.20738204
scroll,1,dark_humor,0.08620932,0.08620932,-0.019345032,0.04107567,0.0011956729,0.050159328,0.009287126,0.084431835,0.07642215
seating,1,absurd_surreal,0.09504233,0.04821127,0.07786885,0.05790511,0.09504233,0.08825417,0.084780395,0.054280493,0.09122191
seldom,1,sarcasm_irony,0.097503096,0.04665243,0.059200756,0.097503096,0.064136885,0.005540032,0.0838072,-0.050655335,0.037108496
sell,1,animals,0.14230204,0.06634046,0.018398678,0.03307087,-0.0051664785,0.11938556,0.09122329,0.12682,0.14230204
sense,1,absurd_surreal,0.15361115,0.101196125,0.11002556,0.14393401,0.15361115,0.13079353,0.12947541,0.07641467,0.078940354
sentient,1,animals,0.22245094,-0.00275008,0.049073417,0.14415309,0.18973203,0.13679954,-0.017100304,0.044910163,0.22245094
serpent,1,absurd_surreal,0.29016927,0.15735547,0.058996446,0.0068370514,0.29016927,0.026279699,0.0005965028,-0.01094331,0.22225977
serve,1,sarcasm_irony,0.17874432,0.057151098,0.044398796,0.17874432,0.013371928,0.15107606,0.045476373,0.030017775,0.09242401
settings,1,dark_humor,0.109585255,0.109585255,-0.029135022,-0.053532034,-0.046707742,0.04899888,0.005224634,0.035431646,0.02301752
seven,1,dark_humor,0.14660436,0.14660436,0.046866614,0.03928598,0.079730675,0.07319015,0.013348609,0.008558527,0.09941632
severely,1,dark_humor,0.18021905,0.18021905,0.112547606,0.14544627,0.067741,0.08716528,0.06082967,-0.0017837808,0.095119834
sewing,1,dark_humor,0.10939658,0.10939658,0.020070303,0.002563689,0.045647785,0.036003727,-0.013144553,0.023350812,0.1027537
shaft,1,dark_humor,0.15145025,0.15145025,0.12733799,0.12240954,0.08958085,0.026416976,0.087828696,0.055284627,0.12273295
shaken,1,sarcasm_irony,0.17987743,0.11937933,0.14078933,0.17987743,0.08381429,0.09914717,0.105374366,0.019547425,0.0024928586
snowfield,1,animals,0.17318597,0.11258442,0.054128595,0.10612291,0.05753903,0.13021144,0.01881919,0.10152887,0.17318597
soldiers,1,dark_humor,0.24634036,0.24634036,0.020149872,0.07643551,0.026492808,0.19666523,0.024383621,-0.022409022,0.15305641
solid,1,dark_humor,0.20225877,0.20225877,0.04150728,0.18160069,0.054287296,0.07064772,0.091993496,0.033261042,0.10579565
someones,1,dark_humor,0.12694764,0.12694764,0.059532925,0.11715777,0.058498666,0.04607842,0.104352355,0.07537116,0.059180215
startled,1,absurd_surreal,0.20561504,0.11261278,0.07763219,0.06350432,0.20561504,0.091818795,-0.011309836,0.0932426,0.11060161
starving,1,topical_political,0.21491462,0.18906564,0.036675148,0.11893231,0.11456491,0.21491462,0.054481898,0.023728564,0.13243543
stashed,1,sarcasm_irony,0.13934606,0.13853064,0.11426362,0.13934606,0.004742081,0.03596008,0.062347032,0.06456921,0.059214897
print,1,animals,0.14811918,0.11581054,0.106944375,-0.005273874,0.046491887,0.025625117,0.06327375,0.094810985,0.14811918
steep,1,wordplay_puns,0.13981621,0.10581488,0.13981621,0.13246275,0.06408717,0.13198271,0.06466967,0.10231867,0.1115346
steering,1,topical_political,0.09149158,-0.017446913,0.030654933,0.04922017,0.088776365,0.09149158,0.07429043,0.019245254,0.08627306
step,1,topical_political,0.1578274,0.11772047,0.032201976,0.029878087,0.046333913,0.1578274,0.057143904,0.008009236,0.088769615
stepping,1,dark_humor,0.12026391,0.12026391,0.08832767,0.058160935,0.093586415,0.03788097,0.041497316,0.043776393,0.07817418
stick,1,animals,0.17589913,0.0706194,0.019799203,0.11114555,0.038804755,0.1600093,0.045205932,-0.05748763,0.17589913
sticking,1,animals,0.1619251,0.066394016,0.084405765,0.092346765,0.052300606,0.13612247,0.052697405,-0.09679678,0.1619251
stone,1,dark_humor,0.21324435,0.21324435,0.033706073,0.097461775,0.062239937,-0.0054080263,0.083861336,-0.0409883,0.095621616
stones,1,dark_humor,0.20614186,0.20614186,-0.0055485982,0.058348875,0.04122242,-0.054221395,0.13138086,-0.057922892,0.044433698
stood,1,sarcasm_irony,0.0744164,0.055025823,0.069972776,0.0744164,0.05837469,0.06329367,0.040898316,-0.02090653,0.062457144
stopped,1,relationship_family,0.12405878,0.07706365,0.010712452,0.07483095,0.088904,0.12317373,0.12405878,0.019520277,0.09374155
stories,1,absurd_surreal,0.22181666,0.16287252,0.07052301,0.045822505,0.22181666,0.06395893,0.12874244,0.049185786,0.16154777
storm,1,topical_political,0.21841173,0.13397373,0.1170427,0.13305765,0.037890807,0.21841173,0.08827706,0.06486435,0.1594952
stretched,1,topical_political,0.14272863,0.09407472,0.1186831,0.13705319,0.08444735,0.14272863,0.0023646243,0.08863655,0.100265175
strewn,1,dark_humor,0.2157422,0.2157422,0.04925598,0.067535624,0.08398689,0.035430633,0.09060392,-0.033706076,0.05488822
stroking,1,animals,0.2920009,0.03331831,0.052525215,0.06623324,0.110877775,0.046302773,0.08909028,-0.025467914,0.2920009
struggle,1,dark_humor,0.1888833,0.1888833,0.090207055,0.083687425,0.12264924,0.13495475,0.14838023,0.057125445,0.1335911
studying,1,absurd_surreal,0.11603204,0.03670624,0.051388767,0.08054688,0.11603204,0.032504264,0.081465736,-0.016649008,0.06307773
style,1,dark_humor,0.18196532,0.18196532,-0.004680977,0.069370314,0.06430563,0.10581973,0.062174954,0.03573395,0.12356101
sub,1,dark_humor,0.123222284,0.123222284,0.039653257,0.10438183,0.09447052,0.08113681,0.040848885,0.036681313,0.100016944
sucking,1,topical_political,0.12115733,0.11373852,0.058888003,0.03574412,0.051036686,0.12115733,0.04033073,-0.059793245,0.120880626
suffering,1,dark_humor,0.26868343,0.26868343,0.019575905,0.012350241,0.112218164,0.13430487,0.107498825,-0.07622971,0.14585258
suggests,1,topical_political,0.17583974,0.16801032,0.06382153,0.12353632,0.11966924,0.17583974,0.09869132,0.005790269,0.10499418
sulking,1,dark_humor,0.23878077,0.23878077,0.13514502,0.21954718,-0.02260613,0.15866391,0.17082283,-0.031353004,0.11093357
starting,1,animals,0.11074294,0.06966026,-0.026352592,-0.04199478,0.03132989,0.09422533,0.008767355,-0.02937349,0.11074294
stars,1,absurd_surreal,0.24000596,0.13030085,-0.0066429246,-0.036813162,0.24000596,0.115898155,0.04063341,-0.026263934,0.15805735
starring,1,topical_political,0.17300099,0.14070922,0.05081576,0.10575819,0.12518767,0.17300099,0.06643151,-0.017476171,0.094507985
speed,1,animals,0.17390034,0.13285047,0.040521033,0.054431483,0.13082805,0.060616158,0.02426973,0.057461202,0.17390034
somewhat,1,sarcasm_irony,0.14236306,0.07339883,0.07957058,0.14236306,0.09619731,0.06745408,0.0014943732,0.03558754,0.056713916
son,1,sarcasm_irony,0.17256595,0.11084701,0.14414594,0.17256595,0.078139834,0.13061519,0.07240413,0.06140757,0.12189942
sopping,1,topical_political,0.20089526,0.031305585,0.13743547,0.1498667,0.05451555,0.20089526,-0.0031103007,0.020678587,0.12874532
sort,1,dark_humor,0.18549265,0.18549265,0.035475876,-0.0015155487,0.07280967,0.04607287,0.12489531,0.011004154,0.14290085
sorting,1,dark_humor,0.15768746,0.15768746,0.037756696,-0.034076985,0.046517335,0.043730035,0.10594836,0.04987901,0.1321467
sorts,1,dark_humor,0.1684621,0.1684621,0.08345086,0.009846778,0.09455022,0.017927632,0.14700922,0.02571074,0.14031489
source,1,topical_political,0.21661794,0.05954725,0.06648211,0.08072556,0.071339056,0.21661794,0.11536351,0.10122928,0.027597584
spacecraft,1,absurd_surreal,0.22473985,0.08302007,0.011128575,0.03302281,0.22473985,0.17400022,0.0073520374,-0.017538115,0.08189156
speak,1,animals,0.14253995,0.054073785,0.133427,0.113296255,0.073104754,0.13203488,0.024431918,0.035044383,0.14253995
spear,1,animals,0.22011517,0.15928882,0.0321186,0.06185245,0.08698456,0.07868315,0.086461626,0.098565966,0.22011517
spectator,1,sarcasm_irony,0.15904224,0.070921876,0.032549378,0.15904224,0.07817844,0.11295064,0.024528608,0.051892806,0.067187645
speeches,1,topical_political,0.22280632,0.1595957,0.12903841,0.11549512,0.073034525,0.22280632,0.030502683,0.08654673,0.070997134
sperm,1,absurd_surreal,0.16099438,0.12530911,0.14921801,0.11393313,0.16099438,0.120690145,0.06311379,0.014970375,0.13097933
stanind,1,sarcasm_irony,0.20865074,0.12295063,0.06291399,0.20865074,0.056812923,0.07981971,0.12714593,0.028860994,0.08147153
spilling,1,topical_political,0.15030867,0.07794126,0.11161101,0.07654985,0.07409726,0.15030867,0.09440181,0.06754979,0.0758739
spinning,1,absurd_surreal,0.19907671,0.14709249,0.08458741,0.043630578,0.19907671,-0.003325996,0.07827872,-0.06317911,0.10438045
split,1,relationship_family,0.25612617,0.08325974,0.14401865,0.037948534,0.020501807,0.1314314,0.25612617,0.05546667,0.102483176
spool,1,animals,0.14909372,0.06542865,0.10787002,0.07553136,0.06623343,0.07198699,0.08011984,0.10110667,0.14909372
spread,1,topical_political,0.19515406,0.17251518,0.07457037,0.05621245,0.052113585,0.19515406,0.13158074,0.17095056,0.090391584
spying,1,topical_political,0.16898155,-0.016260447,0.04796845,0.098011866,0.11833048,0.16898155,0.040199783,0.09991309,0.11089304
stab,1,sarcasm_irony,0.16714136,0.14521632,0.07125304,0.16714136,-0.004570265,0.082049385,0.10598239,-0.047505684,0.12889332
stack,1,dark_humor,0.19076657,0.19076657,0.07787067,0.08690787,0.07672754,0.13060361,0.0505881,0.009341392,0.13445446
stacking,1,dark_humor,0.1412494,0.1412494,0.11709452,0.078848116,0.054805484,0.12988856,0.09040393,0.026820524,0.10089461
stadium,1,dark_humor,0.1106625,0.1106625,0.026322154,0.02093929,0.09278686,0.016495641,0.024307184,-0.017838923,0.059715446
stained,1,dark_humor,0.13920656,0.13920656,0.07588437,0.118295856,0.035434738,-0.015582863,0.02426126,-0.02246879,0.05628648
standard,1,workplace_office,0.20395157,0.0933343,0.10029178,0.1071327,-0.025138816,0.027072106,0.0036565848,0.20395157,0.077085644
statue,1,absurd_surreal,0.20640537,0.14799489,-0.060422808,0.044992555,0.20640537,0.077876635,-0.043277264,-0.020440657,0.012155525
lays,1,dark_humor,0.21540281,0.21540281,0.07316073,0.039285507,0.06321292,0.049926974,0.0040507736,-0.061171025,0.08831143
previous,1,absurd_surreal,0.14127626,0.07101883,0.009131168,0.04543928,0.14127626,0.1173712,0.08843687,-0.03803405,0.101593465
country,1,dark_humor,0.10269427,0.10269427,0.070676185,0.078519806,0.04349551,0.074371345,0.09984571,-0.037663125,0.06160394
cyclists,1,relationship_family,0.08982498,0.013726762,-0.025666557,0.0050971545,0.042633675,0.015538022,0.08982498,-0.02503701,0.016476765
curious,1,absurd_surreal,0.1910192,0.12920365,0.03468218,0.07507157,0.1910192,0.09189951,0.07369433,0.0113361925,0.16451274
curator,1,animals,0.14692509,0.14284903,-0.009773696,0.038992297,0.13776137,0.1084079,-0.03308922,0.019205227,0.14692509
cupboards,1,dark_humor,0.14174786,0.14174786,0.072484605,0.08893104,0.11213156,0.06403813,0.06282798,0.050640058,0.1252123
crowded,1,topical_political,0.13702007,0.12194613,0.013728287,0.05235842,0.05391781,0.13702007,0.07250723,0.016840845,0.040766384
crossings,1,absurd_surreal,0.14180997,0.10185148,0.086361945,-0.0030504763,0.14180997,-0.010689694,0.08204113,0.016204601,0.13239507
crossing,1,animals,0.13262615,0.080012225,0.075037464,0.02482858,0.098747656,0.015459492,0.06926985,0.020489816,0.13262615
crook,1,topical_political,0.18917921,0.04733006,0.13875002,0.113063574,0.09092221,0.18917921,0.10156791,0.08999854,0.17053314
criminal,1,dark_humor,0.12769529,0.12769529,0.0864858,0.07994366,0.114315085,0.028659523,0.09962191,-0.0044751177,0.11704087
creepy,1,absurd_surreal,0.27034828,0.15270713,-0.019174688,-0.032796454,0.27034828,0.07030007,0.020929422,0.0084911985,0.14113791
creepily,1,absurd_surreal,0.22985743,0.19530182,0.051925354,0.08858663,0.22985743,0.032913327,0.01454382,0.032594077,0.08892642
creep,1,dark_humor,0.21554726,0.21554726,0.009680654,-0.027167771,0.17034942,0.02241432,0.052492645,0.010282491,0.15727937
create,1,dark_humor,0.19214807,0.19214807,0.008188944,0.07886993,0.16006096,0.057447217,0.03401482,-0.0026709884,0.037272904
crashing,1,dark_humor,0.14573243,0.14573243,0.03812114,-0.0053735897,0.051206093,0.074691124,0.09597218,-0.026529659,0.01706893
crashed,1,dark_humor,0.18549553,0.18549553,0.028763462,0.032278903,0.08259064,0.08642776,0.10818735,-0.020441461,0.05023348
crash,1,dark_humor,0.23242223,0.23242223,0.06381333,0.03204327,0.1183811,0.09890256,0.15101424,-0.016130699,0.05471251
crap,1,absurd_surreal,0.1806255,0.09210333,0.10543823,0.12372205,0.1806255,0.15295342,0.1077778,0.108516544,0.09540323
covers,1,dark_humor,0.15762529,0.15762529,-0.037120953,-0.038309637,0.008733422,0.11782226,0.043460168,0.009201701,0.12191893
cover,1,dark_humor,0.19228582,0.19228582,-0.009682916,0.0026170393,0.064612344,0.14696242,0.035206523,-0.010069821,0.15634729
damaged,1,animals,0.104442835,0.10122546,0.08548364,0.064400315,-0.0056613963,0.010456869,0.05846945,0.03486353,0.104442835
dance,1,dark_humor,0.14856762,0.14856762,0.065824024,0.029864954,0.09841947,0.060813423,0.1359644,-0.05774229,0.08658743
dangerously,1,dark_humor,0.21839315,0.21839315,0.07685928,0.1029079,0.16005877,0.20942152,0.09974685,-0.027348027,0.09464384
deers,1,animals,0.289388,0.08847626,0.094581336,0.078847796,0.14932786,0.12171865,0.078302294,0.014170254,0.289388
depict,1,sarcasm_irony,0.23022622,0.16508636,0.09906331,0.23022622,0.14716837,0.09049702,0.004250666,0.079928294,0.08962071
depending,1,animals,0.14099061,0.116952084,0.11423622,0.070456415,0.050687768,0.1168207,0.13657108,-0.009400868,0.14099061
department,1,animals,0.16160372,0.13827291,0.049838852,-0.011489074,0.14602655,0.080727175,0.049164318,0.119556084,0.16160372
deliver,1,dark_humor,0.25678885,0.25678885,0.08359876,0.0973368,0.101899,0.12543914,0.07881938,0.18422505,0.11924039
dejected,1,dark_humor,0.27081037,0.27081037,0.093305886,0.22195044,0.04379203,0.075454034,0.065838054,0.046679303,0.0015037488
degree,1,workplace_office,0.17068346,0.11070271,0.042818733,0.063891634,0.06886052,-0.005401288,0.09964796,0.17068346,0.06034178
defying,1,sarcasm_irony,0.09316544,0.074908026,0.04659653,0.09316544,0.08713769,0.08041834,0.07535508,0.0412747,0.09246489
defending,1,animals,0.12789561,0.031417776,0.049094602,0.06912324,-0.04206125,0.12241202,0.08022162,-0.080087945,0.12789561
deeply,1,dark_humor,0.21195538,0.21195538,0.0781742,0.165349,0.15853484,0.13296922,0.06264767,-0.09825924,0.08379439
